PARTICIPANT_ID,AGE,HAS_TAKEN_TYPING_COURSE,COUNTRY,LAYOUT,NATIVE_LANGUAGE,FINGERS,KEYBOARD_TYPE,ERROR_RATE,AVG_WPM_15,ROR
1093,21,0,IN,qwerty,te,9-10,full,2.73141122913505,28.2238,0.1008
1101,30,0,US,qwerty,en,1-2,laptop,1.44665461121157,32.2531,0.0369
1113,20,1,IN,qwerty,en,5-6,full,1.60583941605839,25.0766,0.0358
1115,39,0,US,qwerty,en,7-8,full,2.39234449760766,39.9412,0.1516
1116,29,0,US,qwerty,en,7-8,full,0.545454545454545,57.5552,0.4223
1118,19,0,IN,qwerty,hi,9-10,laptop,1.25687352710134,32.7163,0.0776
1124,25,0,PH,qwerty,en,7-8,full,0.0,32.0496,0.0817
1125,22,1,PH,qwerty,en,3-4,full,1.06761565836299,33.1315,0.0931
1127,20,1,IN,qwerty,en,9-10,laptop,1.54440154440154,30.3577,0.0726
1136,34,0,US,qwerty,en,9-10,full,0.173010380622837,72.6321,0.3452
1137,17,0,ID,qwerty,en,7-8,laptop,0.902255639097744,36.8013,0.3241
1138,24,0,IN,qwerty,hi,5-6,on-screen,0.46656298600311,22.9965,0.0722
1144,21,0,IN,qwerty,en,3-4,full,2.86624203821656,25.0665,0.0355
1146,12,0,PH,qwerty,tl,3-4,full,0.445765230312036,34.1545,0.1283
1147,28,0,IN,qwerty,en,7-8,small,0.471327572663001,54.0512,0.2367
1152,34,0,US,qwerty,en,9-10,full,0.422102839600921,74.9784,0.3503
1154,34,0,PH,qwerty,en,9-10,full,0.158982511923688,34.9955,0.0522
1165,14,0,GB,qwerty,en,3-4,full,0.909090909090909,21.3939,0.0747
1166,13,1,US,qwerty,en,7-8,laptop,0.461538461538461,27.1843,0.1108
1170,50,0,AU,qwerty,en,9-10,laptop,0.547445255474453,40.9231,0.1713
1171,23,1,IN,qwerty,en,9-10,on-screen,1.25391849529781,30.3176,0.1055
1173,13,0,PH,qwerty,tl,5-6,full,0.590841949778434,30.813,0.1363
1174,33,0,PK,qwerty,ur,9-10,full,0.309597523219814,24.8007,0.2813
1175,28,0,US,qwerty,en,5-6,laptop,1.60818713450292,22.9383,0.0356
1178,28,0,IN,qwerty,en,9-10,full,0.677966101694915,33.1451,0.0746
1189,26,0,MY,qwerty,zh,9-10,full,0.24174053182917,83.5039,0.3266
1195,22,0,CA,qwerty,en,7-8,full,1.04895104895105,95.4114,0.7637
1196,24,1,PH,qwerty,tl,5-6,full,0.0,47.3442,0.2436
1199,13,0,PH,qwerty,tl,5-6,full,0.168067226890756,32.6918,0.1265
1201,17,0,PH,qwerty,en,9-10,full,0.158478605388273,94.92,0.3952
1202,12,0,AU,qwerty,en,1-2,laptop,5.3475935828877,63.0697,0.2875
1209,18,0,US,qwerty,en,9-10,laptop,1.13475177304965,38.7984,0.3144
1213,25,0,US,qwerty,en,1-2,laptop,1.8705035971223,25.9622,0.03
1214,16,0,US,qwerty,en,3-4,laptop,1.02040816326531,39.393,0.1616
1216,26,0,MY,qwerty,zh,9-10,full,0.120192307692308,88.2566,0.3183
1219,19,1,IN,qwerty,hi,7-8,full,10.9697933227345,27.86,0.1713
1224,17,0,PH,qwerty,en,9-10,full,0.0,99.3342,0.4192
1228,21,0,GB,qwerty,en,5-6,laptop,1.41592920353982,59.0658,0.2382
1229,15,0,US,qwerty,en,3-4,full,5.49242424242424,46.3466,0.034
1234,10,0,PH,qwerty,tl,7-8,laptop,3.28151986183074,32.2729,0.0348
1238,46,0,US,qwerty,en,9-10,full,0.159235668789809,40.2695,0.1606
1241,30,0,PH,qwerty,tl,5-6,laptop,0.451127819548872,31.0485,0.0589
1244,18,0,US,qwerty,en,1-2,laptop,1.35135135135135,40.1637,0.3229
1258,20,0,IN,qwerty,en,3-4,laptop,0.838926174496644,41.0897,0.1237
1262,21,0,IN,qwerty,en,9-10,laptop,1.743264659271,48.9356,0.2602
1264,27,0,PH,qwerty,en,1-2,laptop,7.64505119453925,30.3172,0.0895
1265,26,0,PH,qwerty,tl,7-8,full,0.36563071297989,53.0097,0.3449
1269,23,0,AU,qwerty,en,9-10,laptop,0.544464609800363,42.0335,0.5662
1270,27,0,PH,qwerty,tl,3-4,full,0.0798722044728434,28.1013,0.0426
1273,19,0,PH,qwerty,tl,3-4,laptop,0.509832483612527,27.9038,0.1091
1279,19,1,US,qwerty,es,3-4,laptop,1.82119205298013,25.2732,0.1138
1285,24,0,US,qwerty,en,1-2,laptop,0.54249547920434,56.8365,0.3421
1287,26,1,DE,qwertz,de,9-10,laptop,0.18450184501845,77.8335,0.2716
1293,15,0,AU,qwerty,en,9-10,laptop,1.46412884333821,49.1632,0.1413
1295,21,0,HK,qwerty,zh,1-2,full,0.40983606557377,30.4398,0.1374
1301,49,0,US,qwerty,en,3-4,full,0.609756097560976,38.7611,0.0317
1303,25,1,IN,qwerty,mr,9-10,laptop,0.573888091822095,38.94,0.098
1307,26,0,AU,qwerty,en,9-10,laptop,0.548446069469835,32.5494,0.0965
1308,18,0,IN,qwerty,ta,3-4,full,0.738552437223043,30.4798,0.0975
1314,20,0,IN,qwerty,en,1-2,small,8.31858407079646,19.7199,0.0076
1319,20,0,IN,qwerty,en,7-8,full,0.0,36.4056,0.0455
1320,21,0,IN,qwerty,en,3-4,laptop,0.680272108843537,36.681,0.299
1327,24,1,US,qwerty,en,9-10,full,0.311526479750779,81.2367,0.3708
1331,51,1,NZ,qwerty,en,9-10,laptop,0.598578376356154,43.8927,0.1487
1336,37,0,US,qwerty,en,5-6,full,0.33955857385399,32.2871,0.0615
1338,20,0,PH,qwerty,en,7-8,full,0.307692307692308,72.8704,0.4251
1339,49,0,US,qwerty,en,3-4,laptop,0.0,39.7018,0.0383
1340,23,0,PH,qwerty,tl,9-10,full,0.0,56.5366,0.2671
1342,19,1,US,qwerty,en,9-10,laptop,1.11524163568773,53.9978,0.1503
1345,39,0,US,qwerty,en,5-6,laptop,0.775193798449612,27.5527,0.1505
1347,24,1,IN,azerty,en,9-10,full,1.86781609195402,16.5638,0.1631
1349,27,1,PH,qwerty,en,9-10,full,0.170648464163823,46.9773,0.184
1351,13,0,PH,qwerty,tl,3-4,full,2.99657534246575,33.993,0.0418
1354,6,0,US,qwerty,en,1-2,laptop,1.52542372881356,31.7479,0.1223
1356,22,0,IN,qwerty,ta,3-4,full,4.46735395189003,24.1305,0.0582
1359,4,0,ID,qwerty,en,3-4,laptop,2.30547550432277,31.8157,0.0776
1364,22,0,US,qwerty,en,7-8,laptop,0.759878419452888,33.2685,0.2684
1367,38,0,PH,qwerty,tl,5-6,full,0.375234521575985,54.248,0.1879
1371,11,1,PH,qwerty,en,5-6,laptop,5.84518167456556,23.7416,0.2176
1379,25,1,AM,qwerty,hy,3-4,full,1.48760330578512,32.9339,0.2289
1383,12,0,ID,qwerty,en,7-8,full,0.561797752808989,57.0701,0.2966
1386,22,0,IN,qwerty,hi,9-10,full,1.22324159021407,42.3973,0.2724
1388,31,0,IT,qwerty,it,7-8,laptop,0.0,63.4387,0.2771
1389,20,0,AL,qwerty,sq,7-8,laptop,0.62992125984252,67.5599,0.3685
1394,20,0,PH,qwerty,en,7-8,full,0.0,70.6151,0.414
1398,20,0,PH,qwerty,en,3-4,laptop,0.341880341880342,59.7758,0.3546
1399,32,0,US,qwerty,en,1-2,laptop,1.99081163859112,27.1085,0.0496
1402,22,0,IN,qwerty,en,9-10,full,1.74880763116057,46.4012,0.2966
1403,23,0,IN,qwerty,en,3-4,full,0.0,23.4537,0.2
1406,13,0,ZA,qwerty,en,5-6,full,1.73228346456693,16.1726,0.0319
1409,31,0,IT,qwerty,it,7-8,laptop,0.343053173241852,41.432,0.2013
1412,51,1,NZ,qwerty,en,9-10,laptop,1.52671755725191,43.7436,0.1793
1413,19,0,US,qwerty,en,3-4,laptop,0.778771271993078,42.4559,0.1456
1414,30,0,IN,qwerty,hi,9-10,full,1.83333333333333,28.7525,0.2322
1415,52,1,US,qwerty,tl,9-10,laptop,0.359712230215827,71.2387,0.6422
1416,28,0,PK,qwerty,en,1-2,full,1.13452188006483,29.5203,0.1487
1417,27,1,AT,qwertz,de,9-10,full,0.347222222222222,95.5062,0.5478
1423,18,0,BE,qwerty,nl,9-10,full,1.13851992409867,58.9827,0.2057
1426,16,0,ID,qwerty,id,5-6,full,0.980392156862745,33.4035,0.0613
1427,24,0,US,qwerty,en,9-10,small,2.26537216828479,77.3472,0.5123
1437,15,0,MY,qwerty,en,5-6,full,0.43956043956044,49.9679,0.1804
1442,28,0,IN,qwerty,en,7-8,laptop,1.96078431372549,24.7511,0.2109
1443,32,0,PK,qwerty,ur,9-10,laptop,2.92397660818713,40.5215,0.1364
1446,30,0,IT,qwerty,it,9-10,laptop,2.0,54.0075,0.3152
1447,18,0,US,qwerty,en,9-10,laptop,3.0791788856305,59.2122,0.1424
1449,26,0,US,qwerty,en,7-8,laptop,1.85676392572944,63.0716,0.2663
1454,32,0,US,qwerty,en,9-10,full,0.381970970206264,48.0151,0.2182
1461,28,0,CN,qwerty,zh,3-4,full,1.3595166163142,34.5415,0.2024
1465,26,0,US,qwerty,en,9-10,full,2.18579234972678,29.5714,0.0767
1466,13,0,US,qwerty,en,1-2,small,1.1986301369863,28.1787,0.1106
1473,28,1,PH,qwerty,tl,3-4,full,0.418994413407821,34.7064,0.0384
1475,25,0,IN,qwerty,ml,5-6,full,1.26582278481013,55.3837,0.2779
1477,26,0,IN,qwerty,en,1-2,full,1.19760479041916,46.6302,0.1967
1478,22,0,PK,qwerty,en,9-10,small,1.17647058823529,71.1967,0.2211
1483,33,1,US,qwerty,en,9-10,full,0.768049155145929,79.7101,0.5147
1487,13,0,US,qwerty,en,1-2,small,0.816326530612245,19.4545,0.0321
1488,45,1,IN,qwerty,hi,9-10,full,0.515463917525773,42.8119,0.2139
1489,14,1,PH,qwerty,en,5-6,full,9.20436817472699,37.0596,0.2788
1490,24,0,IN,qwerty,hi,3-4,laptop,0.829187396351575,38.7404,0.0698
1493,12,0,AU,qwerty,en,3-4,laptop,1.47651006711409,33.7188,0.0636
1494,15,0,MY,qwerty,en,5-6,full,0.615384615384615,50.3976,0.1633
1497,19,1,IN,qwerty,en,9-10,laptop,0.29806259314456,28.7858,0.1323
1501,22,0,US,qwerty,en,5-6,laptop,4.31372549019608,15.6034,0.0701
1503,23,1,ID,qwerty,id,9-10,full,0.337268128161889,38.4317,0.1845
1505,30,1,US,qwerty,en,9-10,laptop,0.0,38.9646,0.12
1507,26,0,PH,qwerty,en,3-4,on-screen,0.290275761973875,43.7613,0.357
1508,28,0,IN,qwerty,en,3-4,full,0.55045871559633,36.259,0.1248
1510,32,0,US,qwerty,en,9-10,full,1.04895104895105,48.8624,0.2075
1511,18,0,US,qwerty,en,9-10,full,0.33112582781457,56.1827,0.3567
1520,18,0,IN,qwerty,en,3-4,laptop,0.929368029739777,21.453,0.0544
1521,23,0,GB,qwerty,en,9-10,laptop,0.168634064080944,65.4622,0.2481
1523,29,0,GB,qwerty,en,9-10,full,2.17076700434153,64.8197,0.296
1524,27,0,NP,qwerty,en,9-10,laptop,0.483091787439614,45.0183,0.2663
1525,32,0,US,qwerty,en,1-2,laptop,1.17474302496329,42.3477,0.1436
1529,18,0,PK,qwerty,ur,7-8,laptop,0.432900432900433,22.9238,0.1277
1530,22,0,US,qwerty,en,3-4,laptop,0.156494522691706,47.6791,0.3394
1532,22,0,PH,qwerty,en,7-8,laptop,0.0,24.522,0.0453
1535,17,1,US,qwerty,en,1-2,full,0.966183574879227,76.6347,0.5551
1537,15,0,PH,qwerty,en,1-2,laptop,0.602409638554217,41.685,0.5488
1545,20,0,IN,qwertz,en,3-4,laptop,1.6,14.9084,0.0399
1546,18,0,US,qwerty,en,7-8,laptop,0.313971742543171,91.8776,0.5541
1547,20,0,US,qwerty,en,9-10,laptop,1.42977291841884,37.6527,0.0535
1548,13,0,US,azerty,en,9-10,full,3.82916053019146,29.1184,0.1268
1550,20,0,GB,qwerty,en,7-8,full,1.20481927710843,92.7761,0.4578
1553,25,1,US,qwerty,en,9-10,full,0.502933780385583,92.7513,0.6633
1556,20,0,KE,qwerty,en,1-2,laptop,2.07100591715976,25.7525,0.033
1559,19,1,US,qwerty,en,5-6,full,0.865800865800866,26.489,0.0671
1561,16,0,VN,qwerty,vi,9-10,full,6.6334991708126,37.1772,0.0257
1562,26,0,PH,qwerty,tl,9-10,full,1.10236220472441,61.1006,0.113
1569,56,1,US,qwerty,en,9-10,full,4.76190476190476,56.7102,0.5019
1570,26,0,IN,qwerty,en,1-2,full,0.4739336492891,45.0438,0.1825
1572,28,0,IN,qwerty,ml,5-6,full,1.24688279301746,35.4618,0.2524
1576,100,0,US,qwerty,en,5-6,laptop,1.21951219512195,46.7608,0.1794
1580,17,1,US,qwerty,en,9-10,full,0.747508305647841,99.9257,0.7138
1585,13,0,PH,qwerty,en,3-4,full,7.32984293193717,35.7501,0.2121
1591,38,0,IE,qwerty,en,9-10,full,2.20713073005093,71.184,0.1479
1593,22,0,PH,qwerty,en,7-8,laptop,0.846023688663283,24.4541,0.0489
1594,34,0,IN,qwerty,ta,9-10,laptop,0.0,47.025,0.1267
1595,42,1,GB,qwerty,en,9-10,laptop,2.7906976744186,61.7349,0.0931
1598,33,0,KR,qwerty,ko,9-10,laptop,2.88461538461538,49.5851,0.2665
1600,26,1,US,qwerty,en,9-10,full,1.84994861253854,42.5332,0.0593
1602,18,0,IN,qwerty,ml,9-10,full,0.171526586620926,81.1491,0.636
1608,20,1,KE,qwerty,en,1-2,laptop,0.294117647058824,29.0442,0.0296
1609,56,1,US,qwerty,en,9-10,full,0.0,50.4836,0.4399
1616,51,0,US,qwerty,en,9-10,full,1.92307692307692,46.2327,0.1759
1620,30,0,US,qwerty,en,1-2,laptop,0.521739130434783,46.7424,0.2007
1622,36,0,GB,qwerty,en,7-8,laptop,0.0,63.4786,0.2627
1628,25,0,IN,qwerty,en,9-10,laptop,0.853242320819113,28.5242,0.1802
1638,20,0,IN,qwerty,en,3-4,laptop,0.0755857898715042,81.3456,0.5852
1641,22,0,PH,qwerty,en,1-2,laptop,1.57977883096367,24.4888,0.0578
1644,16,0,ID,qwerty,id,7-8,laptop,0.632911392405063,59.6453,0.1902
1645,23,0,IN,qwerty,hi,9-10,full,2.3121387283237,30.9541,0.0925
1649,21,0,US,qwerty,en,3-4,laptop,0.413564929693962,48.1121,0.076
1651,30,1,CA,qwerty,en,9-10,full,1.13085621970921,38.0137,0.0483
1653,28,0,GR,qwerty,el,3-4,full,0.685654008438819,31.431,0.0893
1655,30,0,US,qwerty,en,1-2,laptop,0.16025641025641,43.7574,0.2023
1657,27,1,PK,qwerty,en,9-10,full,1.90779014308426,39.179,0.2631
1659,33,0,US,qwerty,en,1-2,laptop,3.56037151702786,48.3819,0.2687
1661,6,0,IN,qwerty,en,7-8,laptop,0.910746812386157,38.0592,0.2382
1674,17,0,US,qwerty,en,5-6,full,0.415512465373961,38.9322,0.1029
1680,24,0,PK,qwerty,ur,9-10,full,0.0,32.3258,0.1156
1681,22,0,IN,qwerty,en,9-10,laptop,1.95439739413681,43.5283,0.2359
1682,21,0,IN,qwerty,hi,9-10,laptop,0.563607085346216,43.9686,0.2342
1686,30,0,US,qwerty,en,1-2,laptop,0.447093889716841,49.4264,0.2211
1687,18,0,GT,qwerty,en,9-10,full,0.970873786407767,28.8714,0.0679
1691,21,1,US,qwerty,en,1-2,laptop,0.808015513897867,22.8651,0.0672
1693,25,0,DE,qwertz,de,1-2,laptop,0.15220700152207,77.7346,0.1608
1694,22,0,IN,qwerty,en,9-10,laptop,0.397456279809221,23.5671,0.0846
1695,18,0,PH,qwerty,tl,9-10,laptop,0.0574052812858783,34.7309,0.3444
1696,23,0,PH,qwerty,en,5-6,laptop,1.01180438448567,40.0204,0.3265
1698,22,0,PH,qwerty,en,3-4,laptop,1.05421686746988,25.6847,0.0422
1699,19,1,US,qwerty,en,9-10,laptop,0.796178343949045,70.1558,0.5887
1700,38,1,CA,qwerty,en,9-10,full,1.23022847100176,45.3246,0.3471
1703,23,0,IN,qwerty,en,3-4,laptop,0.153139356814701,27.2181,0.0739
1704,28,0,IN,qwerty,hi,3-4,laptop,3.91791044776119,44.9361,0.2324
1713,18,0,GR,qwerty,el,9-10,laptop,0.838926174496644,27.5852,0.1014
1714,22,0,HR,qwertz,hr,3-4,full,1.17416829745597,40.1311,0.0757
1715,28,0,BE,azerty,nl,9-10,full,2.26244343891403,41.2535,0.0549
1718,21,0,IN,qwerty,en,9-10,full,0.326797385620915,47.84,0.2214
1720,30,0,US,qwerty,en,1-2,laptop,1.57790927021696,46.626,0.196
1726,33,0,US,qwerty,en,3-4,laptop,3.07692307692308,53.8796,0.0833
1730,28,0,IN,qwerty,en,9-10,laptop,4.94037478705281,11.3259,0.0343
1733,22,0,PH,qwerty,en,3-4,laptop,0.333889816360601,22.8994,0.041
1734,21,0,US,qwerty,en,9-10,laptop,0.176056338028169,45.2433,0.2469
1735,29,0,US,qwerty,en,5-6,laptop,0.0,40.1307,0.056
1736,30,0,US,qwerty,en,1-2,laptop,0.170940170940171,50.8937,0.2208
1742,28,0,GB,qwerty,en,5-6,full,0.718132854578097,73.4761,0.3184
1743,18,0,US,qwerty,en,5-6,full,0.707964601769911,33.1394,0.3055
1745,18,0,PH,qwerty,en,9-10,laptop,0.532859680284192,53.9257,0.1385
1747,20,0,US,qwerty,en,9-10,laptop,0.610820244328098,33.7962,0.1297
1755,15,0,US,qwerty,en,1-2,full,0.33003300330033,39.8914,0.0985
1757,14,0,US,qwerty,en,9-10,laptop,1.2,38.4678,0.1691
1759,21,0,IN,qwerty,en,3-4,laptop,0.447761194029851,32.3434,0.1229
1762,25,0,ID,qwerty,id,9-10,laptop,0.32626427406199,79.2143,0.4709
1763,24,0,KE,qwerty,en,3-4,laptop,0.335570469798658,33.5481,0.0599
1765,57,0,US,qwerty,en,3-4,laptop,4.6801872074883,34.1655,0.0808
1767,25,0,US,qwerty,en,7-8,full,0.894454382826476,21.1633,0.1765
1771,25,0,GB,qwerty,en,5-6,full,3.61233480176211,73.056,0.1095
1784,16,0,NZ,qwerty,en,7-8,laptop,1.2396694214876,48.1226,0.1262
1786,13,0,US,qwerty,en,7-8,laptop,1.8348623853211,62.3179,0.2486
1787,13,0,US,qwerty,en,7-8,laptop,2.77777777777778,67.5925,0.5152
1788,22,0,US,qwerty,en,7-8,full,0.341880341880342,49.8028,0.2215
1789,18,0,PH,qwerty,tl,9-10,laptop,0.158982511923688,32.3647,0.311
1790,47,1,CA,qwerty,en,9-10,laptop,1.04790419161677,62.8953,0.2044
1791,25,0,PT,qwerty,pt,3-4,laptop,0.0,58.4558,0.2219
1796,33,1,US,qwerty,en,9-10,laptop,0.0,92.4064,0.6116
1797,36,0,US,qwerty,en,9-10,laptop,1.02489019033675,59.0718,0.564
1798,14,0,US,qwerty,en,5-6,laptop,0.197628458498024,46.0502,0.2014
1802,15,0,US,qwerty,en,5-6,full,3.59281437125748,23.5075,0.0881
1805,13,0,US,qwerty,en,3-4,full,0.938967136150235,43.3539,0.0328
1807,25,0,PK,qwerty,en,3-4,full,0.546448087431694,43.3682,0.1274
1808,23,0,GB,qwerty,bn,3-4,laptop,0.346020761245675,66.252,0.1257
1810,28,1,US,qwerty,en,7-8,full,0.140845070422535,46.3601,0.2
1815,14,1,MY,qwerty,en,5-6,full,0.768049155145929,77.052,0.2788
1816,23,0,IN,qwertz,en,3-4,laptop,6.64556962025316,19.4788,0.0076
1817,36,0,US,qwerty,en,1-2,laptop,1.0221465076661,68.3694,0.6269
1818,20,1,US,qwerty,en,3-4,full,6.03015075376884,41.0168,0.0399
1826,24,0,US,qwerty,en,3-4,laptop,1.54711673699015,28.758,0.0393
1829,24,0,US,qwerty,en,5-6,full,2.46478873239437,13.9759,0.0587
1832,25,0,PK,qwerty,en,3-4,full,1.5625,38.9298,0.1143
1834,13,0,MY,qwerty,en,5-6,laptop,0.454545454545455,23.6824,0.0799
1843,30,0,AU,qwerty,en,9-10,laptop,0.601503759398496,76.8244,0.3777
1846,20,0,US,qwerty,en,9-10,full,2.46734397677794,67.7826,0.3883
1848,80,0,AU,qwerty,en,5-6,laptop,2.73311897106109,72.9943,0.4351
1850,26,0,PH,qwerty,en,5-6,laptop,0.350262697022767,27.2862,0.0743
1851,37,1,US,qwerty,en,9-10,full,1.61550888529887,78.0203,0.5632
1853,48,0,ZA,qwerty,af,9-10,full,0.0,71.4476,0.419
1857,21,0,PH,qwerty,tl,1-2,laptop,1.61702127659574,28.4046,0.0584
1858,21,0,US,qwerty,en,9-10,laptop,0.233826968043648,65.0932,0.5352
1859,33,0,AU,qwerty,en,9-10,laptop,0.328407224958949,74.9229,0.6436
1863,28,1,US,qwerty,en,9-10,full,0.0784006272050176,46.5824,0.2089
1876,45,1,US,qwerty,en,3-4,full,0.158982511923688,69.2191,0.5128
1878,24,0,PH,qwerty,tl,3-4,laptop,0.347222222222222,31.5423,0.0467
1879,21,0,IN,qwerty,en,9-10,full,0.765696784073507,36.6244,0.2635
1886,15,0,TH,qwerty,en,3-4,laptop,0.48348106365834,23.3898,0.0358
1887,28,0,IN,qwerty,te,3-4,full,0.78003120124805,32.1249,0.0649
1889,24,0,KE,qwerty,en,3-4,laptop,0.626174076393237,37.2405,0.0361
1894,36,0,MY,qwerty,zh,9-10,full,0.463678516228748,76.0962,0.4404
1895,26,0,PK,qwerty,en,3-4,full,4.58265139116203,32.0592,0.0406
1900,25,0,PH,qwerty,en,9-10,full,0.0,92.4706,0.4605
1903,39,1,US,qwerty,en,9-10,full,0.0,35.2902,0.1794
1904,22,1,US,qwerty,en,3-4,full,4.92610837438424,15.4247,0.0217
1906,16,0,BN,qwerty,ms,5-6,laptop,1.02489019033675,63.7459,0.1018
1909,15,0,US,qwerty,en,9-10,full,3.04182509505703,30.3704,0.0958
1916,14,1,US,qwerty,en,9-10,laptop,0.72202166064982,49.622,0.2975
1920,39,0,HK,qwerty,zh,9-10,laptop,0.0,56.3204,0.2568
1921,24,0,GB,qwerty,en,5-6,full,0.479233226837061,64.9538,0.1326
1922,21,0,PH,qwerty,tl,9-10,full,1.99081163859112,43.4589,0.3908
1936,24,1,PH,qwerty,en,9-10,full,0.630914826498423,50.1872,0.3636
1938,19,0,PH,qwerty,en,1-2,full,0.311284046692607,48.3012,0.2469
1939,21,0,IN,qwerty,en,9-10,full,0.353356890459364,31.4459,0.2711
1941,10,0,US,qwerty,en,9-10,laptop,0.173913043478261,69.6466,0.2871
1943,26,0,US,qwerty,en,9-10,full,0.326797385620915,62.2626,0.3014
1950,14,1,MY,qwerty,en,3-4,full,0.140845070422535,79.6172,0.2923
1952,17,1,US,qwerty,en,9-10,full,0.969305331179321,44.0047,0.1945
1953,35,0,GH,qwerty,en,9-10,laptop,4.53857791225416,75.5055,0.5644
1957,25,1,US,qwerty,en,9-10,full,1.73572228443449,73.069,0.3466
1961,16,0,US,qwerty,en,3-4,full,1.03986135181976,58.0957,0.3352
1963,14,1,US,qwerty,en,3-4,full,1.96671709531014,30.2356,0.1756
1964,15,0,RS,qwerty,en,9-10,full,1.84049079754601,40.4703,0.1104
1965,15,0,US,qwerty,en,9-10,laptop,0.0,29.5107,0.3933
1988,34,1,US,qwerty,en,3-4,full,0.245098039215686,47.9486,0.3022
1993,55,0,US,qwerty,en,3-4,full,2.53878702397743,35.1496,0.0871
1997,23,0,ZA,qwerty,en,3-4,laptop,2.32172470978441,36.6623,0.0642
1999,21,1,US,qwerty,en,5-6,full,0.604838709677419,34.3554,0.1186
2001,21,0,US,qwerty,en,9-10,laptop,0.109769484083425,69.8861,0.5693
2004,14,0,US,qwerty,en,5-6,full,1.46579804560261,44.3639,0.4098
2005,26,0,PH,qwerty,en,5-6,laptop,3.27380952380952,40.4531,0.1749
2010,30,1,US,qwerty,en,9-10,full,0.470957613814757,51.3473,0.5425
2012,32,0,US,qwerty,en,9-10,laptop,0.613967766692249,58.1704,0.2018
2013,27,0,US,qwerty,en,9-10,full,0.367647058823529,63.5563,0.3487
2017,15,0,TH,qwerty,en,3-4,laptop,0.366300366300366,21.0936,0.0332
2018,48,0,ZA,qwerty,af,9-10,full,0.0537345513164965,74.788,0.3707
2022,25,0,IN,qwerty,kn,9-10,laptop,0.458481915435558,35.1744,0.2849
2023,12,1,US,qwerty,en,9-10,full,2.20472440944882,43.1437,0.2098
2026,20,1,IN,qwerty,en,9-10,full,0.710479573712256,27.9063,0.0741
2032,26,0,MY,qwerty,zh,9-10,full,0.129324280633689,87.018,0.3073
2040,22,1,US,qwerty,en,9-10,full,0.32,55.8193,0.4379
2045,26,1,US,qwerty,en,9-10,laptop,0.123253903040263,61.5571,0.4488
2046,22,0,IN,qwerty,en,3-4,full,3.39622641509434,50.5626,0.0497
2047,31,0,US,qwerty,en,9-10,laptop,0.234082397003745,72.2481,0.2538
2053,35,1,US,qwerty,en,9-10,full,0.451127819548872,98.196,0.4412
2054,28,0,US,qwerty,es,5-6,full,1.1001100110011,43.3976,0.191
2060,32,0,ZA,qwerty,en,3-4,full,0.32258064516129,15.3545,0.0146
2063,23,0,US,qwerty,en,5-6,laptop,2.11864406779661,48.8577,0.2026
2075,22,1,IN,qwerty,ta,9-10,full,0.819672131147541,60.822,0.4845
2077,12,1,US,qwerty,en,9-10,full,2.02702702702703,66.192,0.2839
2079,32,0,US,qwerty,en,9-10,laptop,0.56980056980057,101.1191,0.5388
2082,29,0,CA,qwerty,en,9-10,full,0.169779286926995,67.9406,0.2946
2084,18,0,US,qwerty,en,7-8,full,0.486223662884927,33.0678,0.3544
2089,26,1,US,qwerty,en,9-10,laptop,1.55096011816839,51.5641,0.4792
2092,39,0,CO,qwerty,es,9-10,full,0.770256258332099,29.9209,0.2235
2098,25,1,US,qwerty,en,9-10,small,1.85758513931889,35.5411,0.3651
2100,32,0,IN,qwerty,en,7-8,full,1.0061919504644,37.2927,0.2332
2102,24,0,GB,qwerty,en,7-8,full,0.0,52.8659,0.197
2105,48,1,GB,qwerty,en,9-10,laptop,0.131061598951507,62.597,0.2126
2106,26,0,US,qwerty,en,7-8,laptop,0.156985871271586,62.9521,0.1629
2107,24,0,US,qwerty,en,9-10,laptop,0.798722044728435,87.9504,0.5226
2110,29,0,KE,qwerty,en,3-4,laptop,0.387596899224806,29.7836,0.0708
2112,37,0,US,qwerty,en,9-10,full,0.149700598802395,61.0557,0.2259
2115,22,1,IN,qwerty,en,9-10,full,1.20300751879699,30.6431,0.2572
2118,16,0,CN,qwerty,ko,9-10,laptop,1.36518771331058,64.2281,0.3603
2121,22,0,US,qwerty,en,9-10,full,1.3745704467354,62.3212,0.0782
2124,18,1,US,qwerty,en,9-10,full,0.0,62.0397,0.133
2125,17,1,US,qwerty,en,9-10,full,0.953678474114441,54.2293,0.3012
2128,17,1,US,qwerty,en,9-10,full,0.487012987012987,71.4964,0.4413
2130,16,0,US,qwerty,en,9-10,full,0.292825768667643,53.2178,0.2207
2132,90,0,US,qwerty,en,9-10,full,1.79445350734095,38.5153,0.1602
2133,17,1,US,qwerty,en,1-2,full,3.6241610738255,27.5839,0.0448
2135,16,0,US,qwerty,en,3-4,full,1.83028286189684,42.6963,0.0841
2136,16,1,US,qwerty,en,9-10,full,0.87260034904014,44.5149,0.1677
2139,17,0,US,qwerty,en,9-10,full,0.409836065573771,34.1868,0.1529
2140,26,0,CN,qwerty,zh,7-8,laptop,0.413793103448276,87.2259,0.5071
2141,21,0,US,qwerty,en,9-10,laptop,0.53715308863026,46.6643,0.2015
2143,17,0,US,qwerty,en,9-10,full,0.723589001447178,53.0046,0.3321
2145,31,0,IN,qwerty,en,9-10,full,1.08864696734059,41.7416,0.1579
